latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-1.50008,114.3727,305.45,1.18,1.08,2026-09-18,1312,T,44,6.1NRT,294.26,4.86,N
-1.63992,113.37002,306.2,1.06,1.03,2026-09-18,1312,T,59,6.1NRT,293.92,4.79,N
-2.07754,110.18544,308.2,1.1,1.05,2026-09-18,1312,T,32,6.1NRT,293.5,5.52,N
-1.67798,113.03014,317.08,1.04,1.02,2026-09-18,1312,T,94,6.1NRT,294.51,11.81,N
-2.06706,110.19376,314.47,1.1,1.04,2026-09-18,1312,T,87,6.1NRT,293.79,10.73,N
-1.66904,113.02889,308.03,1.04,1.02,2026-09-18,1312,T,17,6.1NRT,294.63,4.66,N
-1.6703,113.01984,315.72,1.03,1.02,2026-09-18,1312,T,91,6.1NRT,295.14,10.85,N
-2.03728,110.34479,311.76,1.08,1.04,2026-09-18,1312,T,74,6.1NRT,294.42,7.48,N
-2.05529,110.21166,325.72,1.1,1.04,2026-09-18,1312,T,100,6.1NRT,294.3,23.49,N
-1.47011,114.37901,310.81,1.18,1.08,2026-09-18,1312,T,78,6.1NRT,294.39,9.35,N
-1.47157,114.3687,313.01,1.18,1.08,2026-09-18,1312,T,84,6.1NRT,294.14,11.44,N
-1.63982,113.17303,307.29,1.05,1.02,2026-09-18,1312,T,64,6.1NRT,294.62,5.42,N
-1.6411,113.16391,312.37,1.04,1.02,2026-09-18,1312,T,82,6.1NRT,294.18,9.45,N
-1.66011,113.02765,315.61,1.04,1.02,2026-09-18,1312,T,90,6.1NRT,295.45,10.86,N
-2.02689,110.35297,313.48,1.08,1.04,2026-09-18,1312,T,84,6.1NRT,294.48,8.63,N
-2.02816,110.34352,317.84,1.08,1.04,2026-09-18,1312,T,95,6.1NRT,294.67,12.94,N
-2.04225,110.23906,310.32,1.09,1.04,2026-09-18,1312,T,74,6.1NRT,293.58,7.68,N
-2.04354,110.22952,305.86,1.09,1.04,2026-09-18,1312,T,52,6.1NRT,293.39,4.43,N
-1.51303,114.02829,316.09,1.13,1.06,2026-09-18,1312,T,92,6.1NRT,294.58,13.84,N
-1.52111,113.96907,304.66,1.13,1.06,2026-09-18,1312,T,52,6.1NRT,293.98,4.31,N
-1.59433,113.43314,333.3,1.07,1.03,2026-09-18,1312,T,100,6.1NRT,295.45,33.51,N
-1.59561,113.42381,310.65,1.07,1.03,2026-09-18,1312,T,77,6.1NRT,294.27,7.52,N
-1.79162,111.99407,309.36,1,1,2026-09-18,1312,T,73,6.1NRT,293.08,7.02,N
-2.02056,110.3362,307.41,1.08,1.04,2026-09-18,1312,T,48,6.1NRT,294.35,5.01,N
-1.42354,114.61212,306.03,1.22,1.1,2026-09-18,1312,T,37,6.1NRT,294.14,5.99,N
-1.42499,114.60149,309.04,1.22,1.1,2026-09-18,1312,T,70,6.1NRT,293.9,8.44,N
-1.5037,114.02698,305.3,1.13,1.06,2026-09-18,1312,T,56,6.1NRT,294.04,4.78,N
-1.58399,113.44118,365.3,1.07,1.03,2026-09-18,1312,T,100,6.1NRT,297.53,109.01,N
-1.58527,113.43185,361.26,1.07,1.03,2026-09-18,1312,T,100,6.1NRT,296.63,95.82,N
-1.58655,113.42253,311.06,1.07,1.03,2026-09-18,1312,T,79,6.1NRT,294.07,8.11,N
-1.59025,113.32844,306.51,1.06,1.03,2026-09-18,1312,T,61,6.1NRT,294.31,5.22,N
-1.59152,113.31918,317.12,1.06,1.03,2026-09-18,1312,T,94,6.1NRT,294.97,13.9,N
-1.8755,111.2543,306.19,1.02,1.01,2026-09-18,1312,T,59,6.1NRT,293.96,4.44,N
-1.49052,113.9848,311.13,1.13,1.06,2026-09-18,1312,T,79,6.1NRT,295.11,8.37,N
-1.49188,113.97495,305.84,1.13,1.06,2026-09-18,1312,T,14,6.1NRT,294.49,4.34,N
-1.58122,113.32716,307.52,1.06,1.03,2026-09-18,1312,T,66,6.1NRT,294.22,5.82,N
-1.5825,113.31791,314.65,1.06,1.03,2026-09-18,1312,T,88,6.1NRT,294.34,11.49,N
-1.84963,111.37689,332.22,1.01,1,2026-09-18,1312,T,100,6.1NRT,295.08,29.17,N
-1.85084,111.36806,320.17,1.01,1,2026-09-18,1312,T,100,6.1NRT,294.34,15.09,N
-1.43665,114.305,314.88,1.17,1.08,2026-09-18,1312,T,89,6.1NRT,294.27,13.07,N
-1.48258,113.97366,306.62,1.13,1.06,2026-09-18,1312,T,33,6.1NRT,294.76,5.25,N
-1.56323,113.39077,309.26,1.06,1.03,2026-09-18,1312,T,73,6.1NRT,293.82,7.5,N
-1.8408,111.37566,313.81,1.01,1,2026-09-18,1312,T,86,6.1NRT,294.43,9.07,N
-1.88961,111.0201,308.71,1.03,1.01,2026-09-18,1312,T,70,6.1NRT,294.4,5.65,N
-1.90691,110.89403,308.76,1.03,1.02,2026-09-18,1312,T,70,6.1NRT,293.43,6.7,N
-1.68857,112.4172,305.68,1.01,1,2026-09-18,1312,T,58,6.1NRT,293.99,4.55,N
-1.97626,110.32044,316.5,1.08,1.04,2026-09-18,1312,T,92,6.1NRT,294.62,11.6,N
-1.97756,110.31098,313.45,1.08,1.04,2026-09-18,1312,T,84,6.1NRT,294.62,8.88,N
-1.99446,110.18723,305.68,1.1,1.04,2026-09-18,1312,T,37,6.1NRT,293.68,4.13,N
-1.27768,115.30004,305.69,1.35,1.15,2026-09-18,1312,T,60,6.1NRT,293.05,7.56,N
-1.82314,111.37321,308.61,1.01,1,2026-09-18,1312,T,55,6.1NRT,294.09,5.24,N
-1.82435,111.36438,314.47,1.01,1,2026-09-18,1312,T,88,6.1NRT,294.21,9.77,N
-1.96714,110.31918,312.9,1.08,1.04,2026-09-18,1312,T,83,6.1NRT,294.61,8.86,N
-1.96843,110.30972,313.28,1.08,1.04,2026-09-18,1312,T,84,6.1NRT,294.67,9.11,N
-1.9723,110.28133,309.61,1.09,1.04,2026-09-18,1312,T,71,6.1NRT,294.36,6.7,N
-1.98659,110.17638,306.69,1.1,1.04,2026-09-18,1312,T,41,6.1NRT,293.63,4.86,N
-1.401,114.35245,309.82,1.18,1.08,2026-09-18,1312,T,10,6.1NRT,294.44,7.67,N
-1.40245,114.34211,318.07,1.18,1.08,2026-09-18,1312,T,88,6.1NRT,294.51,15.62,N
-1.51389,113.54617,312.98,1.08,1.04,2026-09-18,1312,T,84,6.1NRT,294.6,10.16,N
-1.5152,113.53677,304.06,1.08,1.04,2026-09-18,1312,T,45,6.1NRT,293.51,3.82,N
-1.73011,111.9855,303.26,1,1,2026-09-18,1312,T,38,6.1NRT,292.68,3.62,N
-1.81431,111.37199,319.26,1.01,1,2026-09-18,1312,T,98,6.1NRT,294.03,14.02,N
-1.81552,111.36315,313.16,1.01,1,2026-09-18,1312,T,84,6.1NRT,293.77,8.8,N
-1.95545,110.33682,311.22,1.08,1.04,2026-09-18,1312,T,77,6.1NRT,294.5,7.91,N
-1.4002,114.28943,311.88,1.17,1.08,2026-09-18,1312,T,81,6.1NRT,294,10.57,N
-1.50478,113.54486,310.46,1.08,1.04,2026-09-18,1312,T,77,6.1NRT,294.28,7.87,N
-1.48636,113.60987,306.02,1.09,1.04,2026-09-18,1312,T,56,6.1NRT,294.22,4.78,N
-1.4877,113.60036,307.68,1.09,1.04,2026-09-18,1312,T,57,6.1NRT,294.53,5.55,N
-1.90065,110.60484,308.52,1.06,1.03,2026-09-18,1312,T,69,6.1NRT,294.03,5.89,N
-1.95388,110.21089,309.79,1.09,1.04,2026-09-18,1312,T,61,6.1NRT,294.12,6.48,N
-1.40875,114.04826,307,1.14,1.06,2026-09-18,1312,T,65,6.1NRT,293.95,6.49,N
-1.47382,113.57323,311.15,1.08,1.04,2026-09-18,1312,T,65,6.1NRT,294.89,7.82,N
-1.77765,111.36109,307.11,1.01,1,2026-09-18,1312,T,64,6.1NRT,293.89,5.18,N
-1.45818,113.55172,319.78,1.08,1.04,2026-09-18,1312,T,99,6.1NRT,295.47,15.53,N
-1.45949,113.54226,309.15,1.08,1.04,2026-09-18,1312,T,19,6.1NRT,294.49,5.79,N
-1.46208,113.52345,306.66,1.08,1.04,2026-09-18,1312,T,18,6.1NRT,293.82,4.67,N
-1.44645,113.56936,311.91,1.08,1.04,2026-09-18,1312,T,81,6.1NRT,294.76,8.36,N
-1.45687,113.49395,333.85,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,294.7,35.56,N
-1.83591,110.73995,305.4,1.04,1.02,2026-09-18,1312,T,53,6.1NRT,293.58,4.14,N
-1.33483,114.30574,309.58,1.18,1.08,2026-09-18,1312,T,75,6.1NRT,294.58,7.98,N
-1.33626,114.29544,305.88,1.17,1.08,2026-09-18,1312,T,50,6.1NRT,294.64,4.92,N
-1.50911,113.04969,310.3,1.04,1.02,2026-09-18,1312,T,77,6.1NRT,294.39,8.1,N
-1.51037,113.0406,305.42,1.04,1.02,2026-09-18,1312,T,57,6.1NRT,294.16,4.61,N
-1.38811,113.85471,305.47,1.12,1.05,2026-09-18,1312,T,57,6.1NRT,294.17,4.97,N
-1.88397,110.25362,311.8,1.09,1.04,2026-09-18,1312,T,79,6.1NRT,294.56,7.97,N
-1.88526,110.24413,309.42,1.09,1.04,2026-09-18,1312,T,32,6.1NRT,294.12,5.68,N
-1.88915,110.21558,311.49,1.09,1.04,2026-09-18,1312,T,57,6.1NRT,294.31,7.25,N
-1.89305,110.18695,322.09,1.09,1.04,2026-09-18,1312,T,100,6.1NRT,294.86,17.33,N
-1.89435,110.17739,315.59,1.1,1.04,2026-09-18,1312,T,85,6.1NRT,294.5,10.97,N
-1.89565,110.16782,309.99,1.1,1.04,2026-09-18,1312,T,32,6.1NRT,294.19,6.7,N
-1.36379,113.96116,318.43,1.13,1.06,2026-09-18,1312,T,97,6.1NRT,294.76,16.69,N
-1.36516,113.95135,304.85,1.13,1.06,2026-09-18,1312,T,54,6.1NRT,293.74,4.69,N
-1.87999,110.21432,310.81,1.09,1.04,2026-09-18,1312,T,13,6.1NRT,294.26,6.2,N
-1.88258,110.19524,320.91,1.09,1.04,2026-09-18,1312,T,100,6.1NRT,295.04,15.39,N
-1.88388,110.18568,327.99,1.09,1.04,2026-09-18,1312,T,100,6.1NRT,295.11,24.45,N
-1.88648,110.16653,314.71,1.1,1.04,2026-09-18,1312,T,78,6.1NRT,294.39,10.5,N
-1.35449,113.95982,310.43,1.13,1.06,2026-09-18,1312,T,77,6.1NRT,294.74,8.86,N
-1.87084,110.21305,312.79,1.09,1.04,2026-09-18,1312,T,82,6.1NRT,294.39,7.78,N
-1.36036,113.8508,311.08,1.12,1.05,2026-09-18,1312,T,79,6.1NRT,294.93,8.53,N
-1.85527,110.25931,317.76,1.09,1.04,2026-09-18,1312,T,92,6.1NRT,294.57,13.02,N
-1.85783,110.24032,324.7,1.09,1.04,2026-09-18,1312,T,100,6.1NRT,295.01,19.65,N
-1.85911,110.23083,320.29,1.09,1.04,2026-09-18,1312,T,100,6.1NRT,294.76,14.61,N
-1.8604,110.22131,317.1,1.09,1.04,2026-09-18,1312,T,93,6.1NRT,294.69,11.49,N
-1.86168,110.21177,310.83,1.09,1.04,2026-09-18,1312,T,51,6.1NRT,294.25,6.01,N
-1.86426,110.19267,315.68,1.09,1.04,2026-09-18,1312,T,90,6.1NRT,294.12,10.81,N
-1.35265,113.85325,306.38,1.12,1.05,2026-09-18,1312,T,55,6.1NRT,294.86,5.21,N
-1.77333,110.78979,304.36,1.04,1.02,2026-09-18,1312,T,45,6.1NRT,293.65,3.51,N
-1.84789,110.25196,313.44,1.09,1.04,2026-09-18,1312,T,84,6.1NRT,294.71,9.76,N
-1.8492,110.24248,321.75,1.09,1.04,2026-09-18,1312,T,100,6.1NRT,295.17,17.73,N
-1.85184,110.22348,312.26,1.09,1.04,2026-09-18,1312,T,38,6.1NRT,294.37,7.59,N
-1.3434,113.85194,306.89,1.12,1.05,2026-09-18,1312,T,62,6.1NRT,294.37,5.67,N
-1.37245,113.63982,307.65,1.09,1.04,2026-09-18,1312,T,68,6.1NRT,294.31,6.04,N
-1.37376,113.63026,314.26,1.09,1.04,2026-09-18,1312,T,88,6.1NRT,294.74,11.55,N
-1.83875,110.25071,324.66,1.09,1.04,2026-09-18,1312,T,100,6.1NRT,295.04,21.78,N
-1.27827,114.18729,308.95,1.16,1.07,2026-09-18,1312,T,35,6.1NRT,294.21,6.9,N
-1.83887,110.11448,303.86,1.1,1.05,2026-09-18,1312,T,33,6.1NRT,293.22,3.71,N
-0.85211,117.17727,303.31,1.9,1.35,2026-09-18,1312,T,46,6.1NRT,292.05,9.11,N
-0.8839,116.95021,302.38,1.82,1.32,2026-09-18,1312,T,37,6.1NRT,291.19,7.95,N
-1.26743,114.19617,309.54,1.16,1.07,2026-09-18,1312,T,34,6.1NRT,294.29,7.41,N
-1.79195,110.38831,311.19,1.07,1.03,2026-09-18,1312,T,78,6.1NRT,294.28,8.13,N
-1.73985,110.70145,308.07,1.05,1.02,2026-09-18,1312,T,67,6.1NRT,293.87,5.76,N
-1.16589,114.78428,314.75,1.26,1.11,2026-09-18,1312,T,89,6.1NRT,293.76,15.98,N
-1.33986,113.53844,305.69,1.08,1.04,2026-09-18,1312,T,60,6.1NRT,294.05,4.87,N
-1.63624,111.3261,305.6,1.01,1,2026-09-18,1312,T,56,6.1NRT,294.05,4.22,N
-1.74194,110.55193,307.56,1.06,1.03,2026-09-18,1312,T,65,6.1NRT,294.37,5.1,N
-1.74319,110.54269,308.3,1.06,1.03,2026-09-18,1312,T,68,6.1NRT,294.24,5.69,N
-1.78522,110.23364,309.79,1.09,1.04,2026-09-18,1312,T,41,6.1NRT,294.14,6.22,N
-1.25653,114.00011,309.65,1.14,1.06,2026-09-18,1312,T,75,6.1NRT,294.72,7.76,N
-1.32558,113.50752,305.76,1.08,1.04,2026-09-18,1312,T,60,6.1NRT,294.04,4.85,N
-1.69561,110.82504,306.6,1.04,1.02,2026-09-18,1312,T,61,6.1NRT,293.89,4.8,N
-1.31116,113.54408,306.88,1.08,1.04,2026-09-18,1312,T,65,6.1NRT,293.45,5.83,N
-1.36201,113.18087,323.34,1.05,1.02,2026-09-18,1312,T,100,6.1NRT,293.66,20.66,N
-1.61496,111.35011,303.9,1.01,1,2026-09-18,1312,T,43,6.1NRT,291.69,2.97,N
-1.22257,114.13238,305.15,1.16,1.07,2026-09-18,1312,T,58,6.1NRT,293.89,4.91,N
-1.26446,113.82504,308.73,1.12,1.05,2026-09-18,1312,T,57,6.1NRT,294.37,6.39,N
-1.26579,113.81532,308.47,1.11,1.05,2026-09-18,1312,T,33,6.1NRT,293.97,5.93,N
-1.30245,113.54663,311.78,1.08,1.04,2026-09-18,1312,T,82,6.1NRT,293.92,10.03,N
-1.30375,113.53717,305.31,1.08,1.04,2026-09-18,1312,T,59,6.1NRT,293.38,5.04,N
-1.21178,114.14118,304.51,1.16,1.07,2026-09-18,1312,T,55,6.1NRT,293.62,4.55,N
-1.21316,114.13104,324.65,1.16,1.07,2026-09-18,1312,T,100,6.1NRT,294.12,25.13,N
-1.21505,113.97829,315.48,1.13,1.06,2026-09-18,1312,T,91,6.1NRT,294.33,13.06,N
-1.21641,113.96841,307.13,1.13,1.06,2026-09-18,1312,T,67,6.1NRT,294.33,5.49,N
-1.29452,113.40157,306.47,1.07,1.03,2026-09-18,1312,T,64,6.1NRT,293.5,5.75,N
-1.60384,111.15337,306.52,1.02,1.01,2026-09-18,1312,T,61,6.1NRT,293.24,5.39,N
-1.32499,113.11385,315.66,1.05,1.02,2026-09-18,1312,T,91,6.1NRT,293.14,12.94,N
-1.64774,110.70132,318.14,1.04,1.02,2026-09-18,1312,T,96,6.1NRT,295.14,13.32,N
-1.70742,110.26525,313.85,1.08,1.04,2026-09-18,1312,T,86,6.1NRT,294.29,10.31,N
-1.70871,110.25578,309.66,1.08,1.04,2026-09-18,1312,T,73,6.1NRT,294.06,6.66,N
-1.69701,110.27343,316.1,1.08,1.04,2026-09-18,1312,T,91,6.1NRT,293.87,11.82,N
-1.6983,110.26398,328.93,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,294.31,26.85,N
-1.71124,110.16904,307.54,1.09,1.04,2026-09-18,1312,T,25,6.1NRT,293.76,4.66,N
-1.26085,113.37765,305.94,1.07,1.03,2026-09-18,1312,T,55,6.1NRT,293.67,4.48,N
-1.26473,113.34975,310.99,1.07,1.03,2026-09-18,1312,T,80,6.1NRT,293.74,8.67,N
-1.19999,113.74667,308.98,1.11,1.05,2026-09-18,1312,T,74,6.1NRT,294.12,7.47,N
-1.20134,113.73703,304.63,1.11,1.05,2026-09-18,1312,T,55,6.1NRT,293.55,4.29,N
-1.6023,110.83382,307.69,1.03,1.02,2026-09-18,1312,T,66,6.1NRT,293.82,5.49,N
-1.60354,110.82478,313.45,1.04,1.02,2026-09-18,1312,T,85,6.1NRT,294.28,9.98,N
-1.24401,113.36584,331.73,1.07,1.03,2026-09-18,1312,T,100,6.1NRT,294.24,31.36,N
-1.61188,110.6963,307.46,1.04,1.02,2026-09-18,1312,T,65,6.1NRT,294.52,4.8,N
-1.61312,110.68716,333.26,1.04,1.02,2026-09-18,1312,T,100,6.1NRT,295.54,32.1,N
-1.66599,110.23396,327.5,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,294.63,25.48,N
-1.6673,110.22451,336.22,1.09,1.04,2026-09-18,1312,T,100,6.1NRT,294.96,38.69,N
-1.67787,110.14844,311.62,1.09,1.04,2026-09-18,1312,T,80,6.1NRT,294.3,8.28,N
-1.6792,110.13889,313.2,1.09,1.04,2026-09-18,1312,T,84,6.1NRT,294.37,9.15,N
-1.68053,110.12933,313.39,1.1,1.04,2026-09-18,1312,T,85,6.1NRT,294.3,9.58,N
-1.69389,110.0332,306.73,1.11,1.05,2026-09-18,1312,T,62,6.1NRT,293.5,5.67,N
-1.1602,113.84386,326.25,1.12,1.05,2026-09-18,1312,T,100,6.1NRT,294.78,26.01,N
-1.16153,113.83413,336.41,1.12,1.05,2026-09-18,1312,T,100,6.1NRT,295.26,41.85,N
-1.21786,113.42262,307.87,1.07,1.03,2026-09-18,1312,T,70,6.1NRT,293.75,6.31,N
-1.65687,110.23269,315.71,1.08,1.04,2026-09-18,1312,T,91,6.1NRT,293.52,12.16,N
-1.65817,110.22323,328.64,1.09,1.04,2026-09-18,1312,T,100,6.1NRT,293.9,27.13,N
-1.10014,114.21248,325.04,1.17,1.08,2026-09-18,1312,T,100,6.1NRT,293.68,26.57,N
-1.11409,114.11092,304.94,1.16,1.07,2026-09-18,1312,T,58,6.1NRT,293.63,4.82,N
-1.15094,113.84252,306.29,1.12,1.05,2026-09-18,1312,T,64,6.1NRT,293.64,5.84,N
-1.15228,113.83276,313.43,1.12,1.05,2026-09-18,1312,T,86,6.1NRT,293.7,11.83,N
-1.171,113.6283,311.37,1.1,1.04,2026-09-18,1312,T,81,6.1NRT,294.32,8.89,N
-1.60637,110.46439,313.39,1.06,1.03,2026-09-18,1312,T,57,6.1NRT,294.34,9.18,N
-1.62951,110.29626,311.14,1.08,1.04,2026-09-18,1312,T,15,6.1NRT,294.23,6.68,N
-1.12152,113.91857,311.81,1.13,1.06,2026-09-18,1312,T,82,6.1NRT,293.76,10.28,N
-1.12288,113.90873,305.55,1.13,1.06,2026-09-18,1312,T,61,6.1NRT,293.4,5.14,N
-1.59606,110.47242,306.86,1.06,1.03,2026-09-18,1312,T,48,6.1NRT,293.73,4.55,N
-1.59733,110.46315,340.69,1.06,1.03,2026-09-18,1312,T,100,6.1NRT,296.23,44.72,N
-1.59861,110.45387,319.95,1.06,1.03,2026-09-18,1312,T,77,6.1NRT,295.5,13.95,N
-1.62041,110.29501,321.28,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,294.48,16.54,N
-1.18021,113.42689,303.88,1.07,1.03,2026-09-18,1312,T,52,6.1NRT,293.39,3.92,N
-1.58956,110.45263,318.72,1.06,1.03,2026-09-18,1312,T,69,6.1NRT,295.06,12.97,N
-1.59083,110.44335,317.56,1.06,1.03,2026-09-18,1312,T,41,6.1NRT,294.82,11.03,N
-1.60617,110.33131,313.96,1.07,1.03,2026-09-18,1312,T,83,6.1NRT,294.36,9.73,N
-1.60745,110.32195,320.57,1.07,1.03,2026-09-18,1312,T,100,6.1NRT,294.89,15.6,N
-1.60873,110.31257,313.13,1.08,1.04,2026-09-18,1312,T,43,6.1NRT,294.12,7.95,N
-1.12337,113.76905,308.7,1.11,1.05,2026-09-18,1312,T,73,6.1NRT,294.12,6.79,N
-1.57294,110.50691,309.99,1.06,1.03,2026-09-18,1312,T,75,6.1NRT,294.46,6.9,N
-1.5742,110.49767,306.63,1.06,1.03,2026-09-18,1312,T,15,6.1NRT,293.97,4.34,N
-1.58179,110.44209,326.62,1.06,1.03,2026-09-18,1312,T,100,6.1NRT,295.32,22.77,N
-1.58306,110.4328,324.48,1.06,1.03,2026-09-18,1312,T,100,6.1NRT,294.83,20.49,N
-1.0867,113.96401,307.73,1.14,1.06,2026-09-18,1312,T,58,6.1NRT,294.26,6.42,N
-1.08809,113.95409,308.29,1.13,1.06,2026-09-18,1312,T,72,6.1NRT,293.74,6.9,N
-1.11413,113.76774,307.23,1.11,1.05,2026-09-18,1312,T,68,6.1NRT,294.26,5.67,N
-1.11548,113.75808,306.09,1.11,1.05,2026-09-18,1312,T,57,6.1NRT,293.87,4.86,N
-1.12493,113.69041,304.66,1.1,1.05,2026-09-18,1312,T,56,6.1NRT,293.82,4.52,N
-1.56392,110.50565,309.01,1.06,1.03,2026-09-18,1312,T,34,6.1NRT,294.28,5.91,N
-1.56517,110.49642,311.16,1.06,1.03,2026-09-18,1312,T,53,6.1NRT,294.54,7.46,N
-1.56643,110.48716,318.75,1.06,1.03,2026-09-18,1312,T,97,6.1NRT,294.93,14.07,N
-1.07737,113.96269,307.2,1.14,1.06,2026-09-18,1312,T,49,6.1NRT,293.75,5.97,N
-1.07875,113.95283,306.91,1.13,1.06,2026-09-18,1312,T,46,6.1NRT,293.24,5.75,N
-1.14638,113.47006,315.86,1.08,1.04,2026-09-18,1312,T,92,6.1NRT,293.77,12.89,N
-1.15686,113.39497,303.65,1.07,1.03,2026-09-18,1312,T,50,6.1NRT,293,3.67,N
-1.11327,113.63982,314.7,1.1,1.04,2026-09-18,1312,T,89,6.1NRT,293.72,12.05,N
-1.11461,113.63026,321.63,1.1,1.04,2026-09-18,1312,T,100,6.1NRT,293.79,19.3,N
-1.1386,113.4593,309.15,1.08,1.04,2026-09-18,1312,T,75,6.1NRT,293.53,7.16,N
-1.57363,110.29813,324.82,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,294.58,20.33,N
-1.56327,110.31001,307.11,1.07,1.03,2026-09-18,1312,T,65,6.1NRT,293.74,5.25,N
-1.06132,113.89407,305.49,1.13,1.06,2026-09-18,1312,T,61,6.1NRT,294.43,4.95,N
-1.06401,113.87446,312.53,1.13,1.06,2026-09-18,1312,T,84,6.1NRT,294.48,10.07,N
-1.06534,113.86469,315.32,1.12,1.06,2026-09-18,1312,T,90,6.1NRT,294.54,12.96,N
-1.56471,110.09774,315.35,1.1,1.04,2026-09-18,1312,T,90,6.1NRT,293.67,11.98,N
-1.56602,110.08817,316.2,1.1,1.04,2026-09-18,1312,T,92,6.1NRT,293.86,13.12,N
-1.53078,110.27682,342.07,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,295.73,48.95,N
-1.53207,110.2674,328.44,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,294.52,26.44,N
-1.54506,110.17275,318.5,1.09,1.04,2026-09-18,1312,T,97,6.1NRT,294.04,14.43,N
-1.54637,110.16324,346.69,1.09,1.04,2026-09-18,1312,T,100,6.1NRT,294.96,59.32,N
-1.55553,110.09647,326.05,1.1,1.04,2026-09-18,1312,T,100,6.1NRT,294.16,23.57,N
-1.55684,110.0869,307.13,1.1,1.04,2026-09-18,1312,T,33,6.1NRT,293.8,5.02,N
-1.52039,110.28497,337.8,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,295.26,41.32,N
-1.52168,110.27556,346.36,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,295.37,57.73,N
-1.52296,110.26614,367.37,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,297.17,116.63,N
-1.52426,110.25672,357.48,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,297,85.09,N
-1.52555,110.24728,338.81,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,295.26,42.6,N
-1.52684,110.23784,307.48,1.08,1.04,2026-09-18,1312,T,46,6.1NRT,293.55,4.87,N
-1.53332,110.19051,359.34,1.09,1.04,2026-09-18,1312,T,100,6.1NRT,296.25,91.5,N
-1.53462,110.181,355.17,1.09,1.04,2026-09-18,1312,T,100,6.1NRT,296.08,79.27,N
-1.53592,110.17147,314.83,1.09,1.04,2026-09-18,1312,T,77,6.1NRT,294.03,9.95,N
-1.53722,110.16198,320.89,1.09,1.04,2026-09-18,1312,T,100,6.1NRT,293.92,16.34,N
-1.53852,110.15248,330.69,1.09,1.04,2026-09-18,1312,T,100,6.1NRT,294.09,28.94,N
-1.53982,110.14295,320.25,1.09,1.04,2026-09-18,1312,T,100,6.1NRT,293.74,15.67,N
-1.54635,110.09521,310.45,1.1,1.04,2026-09-18,1312,T,34,6.1NRT,293.56,7.03,N
-0.57944,116.98739,303.62,1.85,1.33,2026-09-18,1312,T,49,6.1NRT,291.36,9.69,N
-1.08551,113.37903,304.22,1.07,1.03,2026-09-18,1312,T,54,6.1NRT,293.27,3.87,N
-1.49977,110.36809,310.02,1.07,1.03,2026-09-18,1312,T,76,6.1NRT,293.92,7,N
-1.51644,110.24602,324.21,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,294.36,20.56,N
-1.51772,110.23657,328.77,1.08,1.04,2026-09-18,1312,T,100,6.1NRT,294.43,26.38,N
-1.52289,110.19872,317.36,1.09,1.04,2026-09-18,1312,T,94,6.1NRT,294.18,13.15,N
-1.52418,110.18922,310.27,1.09,1.04,2026-09-18,1312,T,25,6.1NRT,293.94,6.29,N
-1.52548,110.17972,321.66,1.09,1.04,2026-09-18,1312,T,100,6.1NRT,294.06,16.77,N
-1.52678,110.1702,320.65,1.09,1.04,2026-09-18,1312,T,90,6.1NRT,293.75,15.17,N
-1.53067,110.14169,335.17,1.09,1.04,2026-09-18,1312,T,100,6.1NRT,294.38,35.93,N
-1.53197,110.13215,331.01,1.09,1.04,2026-09-18,1312,T,100,6.1NRT,294.25,29.57,N
-1.53327,110.12262,307.31,1.09,1.04,2026-09-18,1312,T,19,6.1NRT,293.2,4.67,N
-1.53457,110.11307,307.44,1.09,1.04,2026-09-18,1312,T,27,6.1NRT,293.26,4.94,N
-1.49193,110.35793,305.15,1.07,1.03,2026-09-18,1312,T,55,6.1NRT,293.44,3.77,N
-1.50861,110.2353,311.1,1.08,1.04,2026-09-18,1312,T,31,6.1NRT,293.97,7.3,N
-1.50989,110.22585,318.02,1.08,1.04,2026-09-18,1312,T,96,6.1NRT,294.23,13.64,N
-1.51118,110.2164,318.17,1.08,1.04,2026-09-18,1312,T,96,6.1NRT,294.23,13.56,N
-1.51247,110.20692,314.62,1.08,1.04,2026-09-18,1312,T,88,6.1NRT,294.11,10.49,N
-1.51376,110.19743,307.56,1.09,1.04,2026-09-18,1312,T,61,6.1NRT,293.78,5.05,N
-1.43131,110.66872,308.31,1.04,1.02,2026-09-18,1312,T,70,6.1NRT,294.81,5.22,N
-1.50707,110.10924,306.47,1.09,1.04,2026-09-18,1312,T,19,6.1NRT,293.05,4.77,N
-1.02718,113.53773,304.61,1.09,1.04,2026-09-18,1312,T,59,6.1NRT,293.28,4.39,N
-1.41086,110.67793,306.41,1.04,1.02,2026-09-18,1312,T,43,6.1NRT,294.81,4.23,N
